      0.5900    0.100000E-001  -0.100000E-001   0.499934E+000   0.500001E+000   0.999936E+000
      0.6000    0.100000E-001  -0.100000E-001   0.499934E+000   0.500001E+000   0.999936E+000
      0.6100    0.100000E-001  -0.100000E-001   0.499934E+000   0.500002E+000   0.999935E+000
      0.6200    0.100000E-001  -0.100000E-001   0.499933E+000   0.500002E+000   0.999935E+000
      0.6300    0.100000E-001  -0.100000E-001   0.499933E+000   0.500002E+000   0.999935E+000
      0.6400    0.100000E-001  -0.100000E-001   0.499933E+000   0.500002E+000   0.999935E+000
      0.6500    0.100000E-001  -0.100000E-001   0.499933E+000   0.500002E+000   0.999935E+000
      0.6600    0.100000E-001  -0.100000E-001   0.499933E+000   0.500002E+000   0.999935E+000
      0.6700    0.100000E-001  -0.100000E-001   0.499932E+000   0.500002E+000   0.999934E+000
      0.6800    0.100000E-001  -0.100000E-001   0.499932E+000   0.500002E+000   0.999934E+000
      0.6900    0.100000E-001  -0.100000E-001   0.499932E+000   0.500002E+000   0.999934E+000
      0.7000    0.100000E-001  -0.100000E-001   0.499932E+000   0.500002E+000   0.999934E+000
      0.7100    0.100000E-001  -0.100000E-001   0.499932E+000   0.500002E+000   0.999934E+000
      0.7200    0.100000E-001  -0.100000E-001   0.499932E+000   0.500002E+000   0.999934E+000
      0.7300    0.100000E-001  -0.100000E-001   0.499932E+000   0.500003E+000   0.999934E+000
      0.7400    0.100000E-001  -0.100000E-001   0.499932E+000   0.500003E+000   0.999934E+000
      0.7500    0.100000E-001  -0.100000E-001   0.499932E+000   0.500003E+000   0.999934E+000
      0.7600    0.100000E-001  -0.100000E-001   0.499931E+000   0.500003E+000   0.999934E+000
      0.7700    0.100000E-001  -0.100000E-001   0.499931E+000   0.500003E+000   0.999934E+000
      0.7800    0.100000E-001  -0.100000E-001   0.499931E+000   0.500003E+000   0.999934E+000
      0.7900    0.100000E-001  -0.100000E-001   0.499931E+000   0.500003E+000   0.999935E+000
      0.8000    0.100000E-001  -0.100000E-001   0.499931E+000   0.500003E+000   0.999935E+000
      0.8100    0.100000E-001  -0.100000E-001   0.499931E+000   0.500003E+000   0.999935E+000
