 ntier-ADO balls     j1,    j2,    j3,    ....,    jn   

 isgn  iorbs  ispin  ialf  icor  itype  mp
 num:                     1
       irow           icol            Re[rho]                 Im[rho]  
       irow           icol            Re[rho]                 Im[rho]  
         2             1          0.000001786881         -0.000027105673
         4             3          0.000001786881          0.000027105673
         6             5          0.000003545218         -0.000307245714
         8             7          0.000003545218          0.000307245714
         7             9          0.000000000000         -0.000000000000
        10             9          0.000003545218         -0.000307245714
         8            10          0.000000000000          0.000000000000
        12            11          0.000003545218          0.000307245714
        14            13          0.000001786881         -0.000027105673
        16            15          0.000001786881          0.000027105673
 
 ntier-ADO balls     j1,    j2,    j3,    ....,    jn   
                     13
 isgn  iorbs  ispin  ialf  icor  itype  mp
   1     1      1      1    13     0     3
 num:                    14
       irow           icol            Re[rho]                 Im[rho]  
         2             1         -0.000006067524          0.000001773404
         4             3         -0.000006067524         -0.000001773404
         6             5          0.000036367738         -0.000011156342
         8             7          0.000036367738          0.000011156342
         7             9          0.000000000000         -0.000000000000
        10             9          0.000036367738         -0.000011156342
         8            10          0.000000000000          0.000000000000
        12            11          0.000036367738          0.000011156342
        14            13         -0.000006067524          0.000001773404
        16            15         -0.000006067524         -0.000001773404
 
 ntier-ADO balls     j1,    j2,    j3,    ....,    jn   
                     14
 isgn  iorbs  ispin  ialf  icor  itype  mp
   1     2      1      1     1     0     1
 num:                    15
       irow           icol            Re[rho]                 Im[rho]  
         5             1         -0.008570257120          0.000521345883
         6             2          0.090138619546         -0.003901408585
         7             3          0.090138619544         -0.003901408584
        10             3          0.000000000002         -0.000000000000
         8             4         -0.008570257121          0.000521345880
        14             7         -0.000000000002         -0.000000000000
        13             9          0.008570257123          0.000521345880
        14            10         -0.090138619543         -0.003901408583
        15            11         -0.090138619544         -0.003901408584
        16            12          0.008570257121          0.000521345885
 
 ntier-ADO balls     j1,    j2,    j3,    ....,    jn   
                     15
 isgn  iorbs  ispin  ialf  icor  itype  mp
   1     2      1      1     2     0     1
 num:                    16
       irow           icol            Re[rho]                 Im[rho]  
         5             1          0.005223240947          0.000794780043
         6             2         -0.055321818961         -0.008481856570
         7             3         -0.055321818960         -0.008481856570
        10             3         -0.000000000001         -0.000000000002
         8             4          0.005223240930          0.000794780062
        14             7          0.000000000001         -0.000000000002
        13             9         -0.005223240935          0.000794780062
        14            10          0.055321818952         -0.008481856573
        15            11          0.055321818952         -0.008481856573
        16            12         -0.005223240960          0.000794780038
 
 ntier-ADO balls     j1,    j2,    j3,    ....,    jn   
                     16
 isgn  iorbs  ispin  ialf  icor  itype  mp
   1     2      1      1     3     0     1
 num:                    17
       irow           icol            Re[rho]                 Im[rho]  
         5             1          0.000114611473          0.000004379045
         6             2         -0.001214154868         -0.000046393830
         7             3         -0.001214154868         -0.000046393828
        10             3          0.000000000000         -0.000000000001
         8             4          0.000114611469          0.000004379042
        14             7         -0.000000000000         -0.000000000001
        13             9         -0.000114611469          0.000004379042
        14            10          0.001214154869         -0.000046393829
        15            11          0.001214154869         -0.000046393830
        16            12         -0.000114611471          0.000004379044
 
 ntier-ADO balls     j1,    j2,    j3,    ....,    jn   
                     17
 isgn  iorbs  ispin  ialf  icor  itype  mp
   1     2      1      1     4     0     1
 num:                    18
       irow           icol            Re[rho]                 Im[rho]  
         5             1         -0.000019268156         -0.000026350591
         6             2          0.000206574999          0.000267506164
         7             3          0.000206574999          0.000267506164
        10             3          0.000000000000          0.000000000000
         8             4         -0.000019268156         -0.000026350591
        14             7         -0.000000000000          0.000000000000
        13             9          0.000019268156         -0.000026350591
        14            10         -0.000206574999          0.000267506164
        15            11         -0.000206574999          0.000267506164
        16            12          0.000019268156         -0.000026350591
 
 ntier-ADO balls     j1,    j2,    j3,    ....,    jn   
                     18
 isgn  iorbs  ispin  ialf  icor  itype  mp
   1     2      1      1     5     0     1
 num:                    19
       irow           icol            Re[rho]                 Im[rho]  
         5             1          0.000000026298          0.000000040701
         6             2         -0.000000306476         -0.000000412777
         7             3         -0.000000306476         -0.000000412777
        10             3         -0.000000000000         -0.000000000000
         8             4          0.000000026298          0.000000040701
        14             7          0.000000000000         -0.000000000000
        13             9         -0.000000026298          0.000000040701
        14            10          0.000000306476         -0.000000412777
        15            11          0.000000306476         -0.000000412777
        16            12         -0.000000026298          0.000000040701
 
 ntier-ADO balls     j1,    j2,    j3,    ....,    jn   
                     19
 isgn  iorbs  ispin  ialf  icor  itype  mp
   1     2      1      1     6     0     2
 num:                    20
       irow           icol            Re[rho]                 Im[rho]  
         5             1         -0.000006991581         -0.000003926274
         6             2          0.000032586295          0.000044220488
         7             3          0.000032586295          0.000044220488
        10             3         -0.000000000000          0.000000000000
         8             4         -0.000006991581         -0.000003926274
        14             7          0.000000000000          0.000000000000
        13             9          0.000006991581         -0.000003926274
        14            10         -0.000032586295          0.000044220488
        15            11         -0.000032586295          0.000044220488
        16            12          0.000006991581         -0.000003926274
 
 ntier-ADO balls     j1,    j2,    j3,    ....,    jn   
                     20
 isgn  iorbs  ispin  ialf  icor  itype  mp
   1     2      1      1     7     0     1
 num:                    21
       irow           icol            Re[rho]                 Im[rho]  
         5             1          0.000040266567          0.000039972432
         6             2         -0.000473321596         -0.000376210763
         7             3         -0.000473321596         -0.000376210763
        10             3         -0.000000000000         -0.000000000000
         8             4          0.000040266567          0.000039972432
        14             7          0.000000000000         -0.000000000000
        13             9         -0.000040266567          0.000039972432
        14            10          0.000473321596         -0.000376210763
        15            11          0.000473321596         -0.000376210763
        16            12         -0.000040266567          0.000039972432
 
 ntier-ADO balls     j1,    j2,    j3,    ....,    jn   
                     21
 isgn  iorbs  ispin  ialf  icor  itype  mp
   1     2      1      1     8     0     2
 num:                    22
       irow           icol            Re[rho]                 Im[rho]  
         5             1         -0.000060504107         -0.000562958038
         6             2          0.001818924075          0.005751840662
         7             3          0.001818924075          0.005751840662
        10             3         -0.000000000000          0.000000000000
         8             4         -0.000060504107         -0.000562958038
        14             7          0.000000000000          0.000000000000
        13             9          0.000060504107         -0.000562958038
        14            10         -0.001818924075          0.005751840662
        15            11         -0.001818924075          0.005751840662
        16            12          0.000060504107         -0.000562958038
 
 ntier-ADO balls     j1,    j2,    j3,    ....,    jn   
                     22
 isgn  iorbs  ispin  ialf  icor  itype  mp
   1     2      1      1     9     0     1
 num:                    23
       irow           icol            Re[rho]                 Im[rho]  
         5             1          0.001768280842          0.000665617263
         6             2         -0.018624119453         -0.006125057348
         7             3         -0.018624119452         -0.006125057348
        10             3         -0.000000000001         -0.000000000000
         8             4          0.001768280842          0.000665617263
        14             7          0.000000000001         -0.000000000000
        13             9         -0.001768280842          0.000665617263
        14            10          0.018624119452         -0.006125057348
        15            11          0.018624119453         -0.006125057348
        16            12         -0.001768280842          0.000665617263
 
 ntier-ADO balls     j1,    j2,    j3,    ....,    jn   
                     23
 isgn  iorbs  ispin  ialf  icor  itype  mp
   1     2      1      1    10     0     2
 num:                    24
       irow           icol            Re[rho]                 Im[rho]  
         5             1         -0.001659412763         -0.001407552076
         6             2          0.018112016353          0.012549226883
         7             3          0.018112016352          0.012549226882
        10             3          0.000000000001          0.000000000000
         8             4         -0.001659412762         -0.001407552075
        14             7         -0.000000000001          0.000000000000
        13             9          0.001659412762         -0.001407552076
        14            10         -0.018112016352          0.012549226882
        15            11         -0.018112016353          0.012549226883
        16            12          0.001659412762         -0.001407552076
 
 ntier-ADO balls     j1,    j2,    j3,    ....,    jn   
                     24
 isgn  iorbs  ispin  ialf  icor  itype  mp
   1     2      1      1    11     0     1
 num:                    25
       irow           icol            Re[rho]                 Im[rho]  
         5             1         -0.000000010216         -0.000000014864
