      0.4900    0.000000E+000   0.202334E-010  -0.997922E-009  -0.977688E-009   0.101816E-008   0.200000E+001
      0.5000    0.000000E+000   0.262503E-010  -0.988335E-009  -0.962085E-009   0.101459E-008   0.200000E+001
      0.5100    0.000000E+000   0.263186E-010  -0.983066E-009  -0.956748E-009   0.100938E-008   0.200000E+001
      0.5200    0.000000E+000   0.329282E-010  -0.976645E-009  -0.943717E-009   0.100957E-008   0.200000E+001
      0.5300    0.000000E+000   0.364973E-010  -0.964961E-009  -0.928463E-009   0.100146E-008   0.200000E+001
      0.5400    0.000000E+000   0.400070E-010  -0.956152E-009  -0.916145E-009   0.996159E-009   0.200000E+001
      0.5500    0.000000E+000   0.442772E-010  -0.951933E-009  -0.907655E-009   0.996210E-009   0.200000E+001
      0.5600    0.000000E+000   0.475875E-010  -0.941577E-009  -0.893989E-009   0.989164E-009   0.200000E+001
      0.5700    0.000000E+000   0.525088E-010  -0.933615E-009  -0.881106E-009   0.986124E-009   0.200000E+001
      0.5800    0.000000E+000   0.604899E-010  -0.924804E-009  -0.864314E-009   0.985294E-009   0.200000E+001
      0.5900    0.000000E+000   0.636006E-010  -0.917067E-009  -0.853466E-009   0.980667E-009   0.200000E+001
      0.6000    0.000000E+000   0.703985E-010  -0.906133E-009  -0.835735E-009   0.976532E-009   0.200000E+001
      0.6100    0.000000E+000   0.776547E-010  -0.897582E-009  -0.819927E-009   0.975237E-009   0.200000E+001
      0.6200    0.000000E+000   0.818030E-010  -0.889750E-009  -0.807947E-009   0.971553E-009   0.200000E+001
      0.6300    0.000000E+000   0.861470E-010  -0.881117E-009  -0.794970E-009   0.967264E-009   0.200000E+001
      0.6400    0.000000E+000   0.918184E-010  -0.875170E-009  -0.783352E-009   0.966989E-009   0.200000E+001
      0.6500    0.000000E+000   0.989482E-010  -0.867436E-009  -0.768487E-009   0.966384E-009   0.200000E+001
      0.6600    0.000000E+000   0.104660E-009  -0.857798E-009  -0.753138E-009   0.962458E-009   0.200000E+001
      0.6700    0.000000E+000   0.113549E-009  -0.846990E-009  -0.733441E-009   0.960539E-009   0.200000E+001
      0.6800    0.000000E+000   0.116731E-009  -0.842183E-009  -0.725453E-009   0.958914E-009   0.200000E+001
      0.6900    0.000000E+000   0.119661E-009  -0.831186E-009  -0.711525E-009   0.950846E-009   0.200000E+001
      0.7000    0.000000E+000   0.124631E-009  -0.825752E-009  -0.701121E-009   0.950383E-009   0.200000E+001
      0.7100    0.000000E+000   0.133359E-009  -0.815456E-009  -0.682097E-009   0.948816E-009   0.200000E+001
      0.7200    0.000000E+000   0.141411E-009  -0.807235E-009  -0.665825E-009   0.948646E-009   0.200000E+001
      0.7300    0.000000E+000   0.145884E-009  -0.799542E-009  -0.653658E-009   0.945426E-009   0.200000E+001
      0.7400    0.000000E+000   0.156352E-009  -0.791621E-009  -0.635269E-009   0.947974E-009   0.200000E+001
      0.7500    0.000000E+000   0.164033E-009  -0.784450E-009  -0.620417E-009   0.948483E-009   0.200000E+001
      0.7600    0.000000E+000   0.168821E-009  -0.776338E-009  -0.607517E-009   0.945159E-009   0.200000E+001
      0.7700    0.000000E+000   0.177221E-009  -0.768408E-009  -0.591187E-009   0.945630E-009   0.200000E+001
      0.7800    0.000000E+000   0.186961E-009  -0.761114E-009  -0.574153E-009   0.948075E-009   0.200000E+001
      0.7900    0.000000E+000   0.192147E-009  -0.752169E-009  -0.560022E-009   0.944316E-009   0.200000E+001
      0.8000    0.000000E+000   0.201084E-009  -0.744964E-009  -0.543880E-009   0.946047E-009   0.200000E+001
      0.8100    0.000000E+000   0.206764E-009  -0.736531E-009  -0.529767E-009   0.943294E-009   0.200000E+001
      0.8200    0.000000E+000   0.215322E-009  -0.728133E-009  -0.512811E-009   0.943456E-009   0.200000E+001
      0.8300    0.000000E+000   0.220842E-009  -0.717600E-009  -0.496758E-009   0.938443E-009   0.200000E+001
      0.8400    0.000000E+000   0.229825E-009  -0.713734E-009  -0.483909E-009   0.943559E-009   0.200000E+001
      0.8500    0.000000E+000   0.239157E-009  -0.705644E-009  -0.466487E-009   0.944801E-009   0.200000E+001
      0.8600    0.000000E+000   0.248018E-009  -0.699684E-009  -0.451666E-009   0.947702E-009   0.200000E+001
      0.8700    0.000000E+000   0.254274E-009  -0.692468E-009  -0.438194E-009   0.946742E-009   0.200000E+001
      0.8800    0.000000E+000   0.263925E-009  -0.687443E-009  -0.423518E-009   0.951367E-009   0.200000E+001
      0.8900    0.000000E+000   0.268981E-009  -0.675599E-009  -0.406617E-009   0.944580E-009   0.200000E+001
      0.9000    0.000000E+000   0.281953E-009  -0.668412E-009  -0.386460E-009   0.950365E-009   0.200000E+001
      0.9100    0.000000E+000   0.286531E-009  -0.661483E-009  -0.374952E-009   0.948014E-009   0.200000E+001
      0.9200    0.000000E+000   0.290529E-009  -0.651922E-009  -0.361392E-009   0.942451E-009   0.200000E+001
      0.9300    0.000000E+000   0.300544E-009  -0.646870E-009  -0.346327E-009   0.947414E-009   0.200000E+001
      0.9400    0.000000E+000   0.308680E-009  -0.637635E-009  -0.328954E-009   0.946315E-009   0.200000E+001
      0.9500    0.000000E+000   0.312751E-009  -0.629623E-009  -0.316872E-009   0.942375E-009   0.200000E+001
      0.9600    0.000000E+000   0.321652E-009  -0.623020E-009  -0.301368E-009   0.944673E-009   0.200000E+001
      0.9700    0.000000E+000   0.327205E-009  -0.615698E-009  -0.288493E-009   0.942903E-009   0.200000E+001
      0.9800    0.000000E+000   0.335307E-009  -0.607000E-009  -0.271693E-009   0.942307E-009   0.200000E+001
      0.9900    0.000000E+000   0.341890E-009  -0.599691E-009  -0.257801E-009   0.941582E-009   0.200000E+001
      1.0000    0.000000E+000   0.348983E-009  -0.592841E-009  -0.243858E-009   0.941825E-009   0.200000E+001
