      0.4100    0.871104E-003   0.207619E-001   0.207619E-001   0.871104E-003   0.207619E-001   0.207605E+000   0.207605E+000   0.207619E-001   0.207619E-001   0.207605E+000   0.207605E+000   0.207619E-001   0.871104E-003   0.207619E-001   0.207619E-001   0.871104E-003
      0.4200    0.871050E-003   0.207618E-001   0.207618E-001   0.871050E-003   0.207618E-001   0.207605E+000   0.207605E+000   0.207618E-001   0.207618E-001   0.207605E+000   0.207605E+000   0.207618E-001   0.871050E-003   0.207618E-001   0.207618E-001   0.871050E-003
      0.4300    0.870987E-003   0.207616E-001   0.207616E-001   0.870987E-003   0.207616E-001   0.207606E+000   0.207606E+000   0.207616E-001   0.207616E-001   0.207606E+000   0.207606E+000   0.207616E-001   0.870987E-003   0.207616E-001   0.207616E-001   0.870987E-003
      0.4400    0.870915E-003   0.207614E-001   0.207614E-001   0.870915E-003   0.207614E-001   0.207606E+000   0.207606E+000   0.207614E-001   0.207614E-001   0.207606E+000   0.207606E+000   0.207614E-001   0.870915E-003   0.207614E-001   0.207614E-001   0.870915E-003
      0.4500    0.870833E-003   0.207611E-001   0.207611E-001   0.870833E-003   0.207611E-001   0.207607E+000   0.207607E+000   0.207611E-001   0.207611E-001   0.207607E+000   0.207607E+000   0.207611E-001   0.870833E-003   0.207611E-001   0.207611E-001   0.870833E-003
      0.4600    0.870743E-003   0.207608E-001   0.207608E-001   0.870743E-003   0.207608E-001   0.207608E+000   0.207608E+000   0.207608E-001   0.207608E-001   0.207608E+000   0.207608E+000   0.207608E-001   0.870743E-003   0.207608E-001   0.207608E-001   0.870743E-003
      0.4700    0.870646E-003   0.207605E-001   0.207605E-001   0.870646E-003   0.207605E-001   0.207608E+000   0.207608E+000   0.207605E-001   0.207605E-001   0.207608E+000   0.207608E+000   0.207605E-001   0.870646E-003   0.207605E-001   0.207605E-001   0.870646E-003
      0.4800    0.870540E-003   0.207602E-001   0.207602E-001   0.870540E-003   0.207602E-001   0.207609E+000   0.207609E+000   0.207602E-001   0.207602E-001   0.207609E+000   0.207609E+000   0.207602E-001   0.870540E-003   0.207602E-001   0.207602E-001   0.870540E-003
      0.4900    0.870428E-003   0.207598E-001   0.207598E-001   0.870428E-003   0.207598E-001   0.207610E+000   0.207610E+000   0.207598E-001   0.207598E-001   0.207610E+000   0.207610E+000   0.207598E-001   0.870428E-003   0.207598E-001   0.207598E-001   0.870428E-003
      0.5000    0.870308E-003   0.207595E-001   0.207595E-001   0.870308E-003   0.207595E-001   0.207611E+000   0.207611E+000   0.207595E-001   0.207595E-001   0.207611E+000   0.207611E+000   0.207595E-001   0.870308E-003   0.207595E-001   0.207595E-001   0.870308E-003
      0.5100    0.870182E-003   0.207591E-001   0.207591E-001   0.870182E-003   0.207591E-001   0.207612E+000   0.207612E+000   0.207591E-001   0.207591E-001   0.207612E+000   0.207612E+000   0.207591E-001   0.870182E-003   0.207591E-001   0.207591E-001   0.870182E-003
      0.5200    0.870050E-003   0.207586E-001   0.207586E-001   0.870050E-003   0.207586E-001   0.207613E+000   0.207613E+000   0.207586E-001   0.207586E-001   0.207613E+000   0.207613E+000   0.207586E-001   0.870050E-003   0.207586E-001   0.207586E-001   0.870050E-003
      0.5300    0.869913E-003   0.207582E-001   0.207582E-001   0.869913E-003   0.207582E-001   0.207614E+000   0.207614E+000   0.207582E-001   0.207582E-001   0.207614E+000   0.207614E+000   0.207582E-001   0.869913E-003   0.207582E-001   0.207582E-001   0.869913E-003
      0.5400    0.869770E-003   0.207577E-001   0.207577E-001   0.869770E-003   0.207577E-001   0.207615E+000   0.207615E+000   0.207577E-001   0.207577E-001   0.207615E+000   0.207615E+000   0.207577E-001   0.869770E-003   0.207577E-001   0.207577E-001   0.869770E-003
      0.5500    0.869622E-003   0.207572E-001   0.207572E-001   0.869622E-003   0.207572E-001   0.207616E+000   0.207616E+000   0.207572E-001   0.207572E-001   0.207616E+000   0.207616E+000   0.207572E-001   0.869622E-003   0.207572E-001   0.207572E-001   0.869622E-003
      0.5600    0.869469E-003   0.207567E-001   0.207567E-001   0.869469E-003   0.207567E-001   0.207617E+000   0.207617E+000   0.207567E-001   0.207567E-001   0.207617E+000   0.207617E+000   0.207567E-001   0.869469E-003   0.207567E-001   0.207567E-001   0.869469E-003
      0.5700    0.869312E-003   0.207562E-001   0.207562E-001   0.869312E-003   0.207562E-001   0.207618E+000   0.207618E+000   0.207562E-001   0.207562E-001   0.207618E+000   0.207618E+000   0.207562E-001   0.869312E-003   0.207562E-001   0.207562E-001   0.869312E-003
      0.5800    0.869151E-003   0.207557E-001   0.207557E-001   0.869151E-003   0.207557E-001   0.207619E+000   0.207619E+000   0.207557E-001   0.207557E-001   0.207619E+000   0.207619E+000   0.207557E-001   0.869151E-003   0.207557E-001   0.207557E-001   0.869151E-003
      0.5900    0.868986E-003   0.207552E-001   0.207552E-001   0.868986E-003   0.207552E-001   0.207621E+000   0.207621E+000   0.207552E-001   0.207552E-001   0.207621E+000   0.207621E+000   0.207552E-001   0.868986E-003   0.207552E-001   0.207552E-001   0.868986E-003
      0.6000    0.868817E-003   0.207546E-001   0.207546E-001   0.868817E-003   0.207546E-001   0.207622E+000   0.207622E+000   0.207546E-001   0.207546E-001   0.207622E+000   0.207622E+000   0.207546E-001   0.868817E-003   0.207546E-001   0.207546E-001   0.868817E-003
      0.6100    0.868646E-003   0.207540E-001   0.207540E-001   0.868646E-003   0.207540E-001   0.207623E+000   0.207623E+000   0.207540E-001   0.207540E-001   0.207623E+000   0.207623E+000   0.207540E-001   0.868646E-003   0.207540E-001   0.207540E-001   0.868646E-003
      0.6200    0.868471E-003   0.207535E-001   0.207535E-001   0.868471E-003   0.207535E-001   0.207625E+000   0.207625E+000   0.207535E-001   0.207535E-001   0.207625E+000   0.207625E+000   0.207535E-001   0.868471E-003   0.207535E-001   0.207535E-001   0.868471E-003
      0.6300    0.868294E-003   0.207529E-001   0.207529E-001   0.868294E-003   0.207529E-001   0.207626E+000   0.207626E+000   0.207529E-001   0.207529E-001   0.207626E+000   0.207626E+000   0.207529E-001   0.868294E-003   0.207529E-001   0.207529E-001   0.868294E-003
      0.6400    0.868114E-003   0.207523E-001   0.207523E-001   0.868114E-003   0.207523E-001   0.207627E+000   0.207627E+000   0.207523E-001   0.207523E-001   0.207627E+000   0.207627E+000   0.207523E-001   0.868114E-003   0.207523E-001   0.207523E-001   0.868114E-003
      0.6500    0.867932E-003   0.207517E-001   0.207517E-001   0.867932E-003   0.207517E-001   0.207629E+000   0.207629E+000   0.207517E-001   0.207517E-001   0.207629E+000   0.207629E+000   0.207517E-001   0.867932E-003   0.207517E-001   0.207517E-001   0.867932E-003
      0.6600    0.867749E-003   0.207510E-001   0.207510E-001   0.867749E-003   0.207510E-001   0.207630E+000   0.207630E+000   0.207510E-001   0.207510E-001   0.207630E+000   0.207630E+000   0.207510E-001   0.867749E-003   0.207510E-001   0.207510E-001   0.867749E-003
      0.6700    0.867563E-003   0.207504E-001   0.207504E-001   0.867563E-003   0.207504E-001   0.207632E+000   0.207632E+000   0.207504E-001   0.207504E-001   0.207632E+000   0.207632E+000   0.207504E-001   0.867563E-003   0.207504E-001   0.207504E-001   0.867563E-003
      0.6800    0.867376E-003   0.207498E-001   0.207498E-001   0.867376E-003   0.207498E-001   0.207633E+000   0.207633E+000   0.207498E-001   0.207498E-001   0.207633E+000   0.207633E+000   0.207498E-001   0.867376E-003   0.207498E-001   0.207498E-001   0.867376E-003
      0.6900    0.867188E-003   0.207492E-001   0.207492E-001   0.867188E-003   0.207492E-001   0.207634E+000   0.207634E+000   0.207492E-001   0.207492E-001   0.207634E+000   0.207634E+000   0.207492E-001   0.867188E-003   0.207492E-001   0.207492E-001   0.867188E-003
      0.7000    0.866999E-003   0.207485E-001   0.207485E-001   0.866999E-003   0.207485E-001   0.207636E+000   0.207636E+000   0.207485E-001   0.207485E-001   0.207636E+000   0.207636E+000   0.207485E-001   0.866999E-003   0.207485E-001   0.207485E-001   0.866999E-003
      0.7100    0.866808E-003   0.207479E-001   0.207479E-001   0.866808E-003   0.207479E-001   0.207637E+000   0.207637E+000   0.207479E-001   0.207479E-001   0.207637E+000   0.207637E+000   0.207479E-001   0.866808E-003   0.207479E-001   0.207479E-001   0.866808E-003
      0.7200    0.866618E-003   0.207472E-001   0.207472E-001   0.866618E-003   0.207472E-001   0.207639E+000   0.207639E+000   0.207472E-001   0.207472E-001   0.207639E+000   0.207639E+000   0.207472E-001   0.866618E-003   0.207472E-001   0.207472E-001   0.866618E-003
      0.7300    0.866426E-003   0.207466E-001   0.207466E-001   0.866426E-003   0.207466E-001   0.207640E+000   0.207640E+000   0.207466E-001   0.207466E-001   0.207640E+000   0.207640E+000   0.207466E-001   0.866426E-003   0.207466E-001   0.207466E-001   0.866426E-003
      0.7400    0.866234E-003   0.207459E-001   0.207459E-001   0.866234E-003   0.207459E-001   0.207642E+000   0.207642E+000   0.207459E-001   0.207459E-001   0.207642E+000   0.207642E+000   0.207459E-001   0.866234E-003   0.207459E-001   0.207459E-001   0.866234E-003
      0.7500    0.866043E-003   0.207452E-001   0.207452E-001   0.866043E-003   0.207452E-001   0.207643E+000   0.207643E+000   0.207452E-001   0.207452E-001   0.207643E+000   0.207643E+000   0.207452E-001   0.866043E-003   0.207452E-001   0.207452E-001   0.866043E-003
      0.7600    0.865851E-003   0.207446E-001   0.207446E-001   0.865851E-003   0.207446E-001   0.207645E+000   0.207645E+000   0.207446E-001   0.207446E-001   0.207645E+000   0.207645E+000   0.207446E-001   0.865851E-003   0.207446E-001   0.207446E-001   0.865851E-003
      0.7700    0.865659E-003   0.207439E-001   0.207439E-001   0.865659E-003   0.207439E-001   0.207647E+000   0.207647E+000   0.207439E-001   0.207439E-001   0.207647E+000   0.207647E+000   0.207439E-001   0.865659E-003   0.207439E-001   0.207439E-001   0.865659E-003
      0.7800    0.865467E-003   0.207432E-001   0.207432E-001   0.865467E-003   0.207432E-001   0.207648E+000   0.207648E+000   0.207432E-001   0.207432E-001   0.207648E+000   0.207648E+000   0.207432E-001   0.865467E-003   0.207432E-001   0.207432E-001   0.865467E-003
      0.7900    0.865276E-003   0.207426E-001   0.207426E-001   0.865276E-003   0.207426E-001   0.207650E+000   0.207650E+000   0.207426E-001   0.207426E-001   0.207650E+000   0.207650E+000   0.207426E-001   0.865276E-003   0.207426E-001   0.207426E-001   0.865276E-003
      0.8000    0.865086E-003   0.207419E-001   0.207419E-001   0.865086E-003   0.207419E-001   0.207651E+000   0.207651E+000   0.207419E-001   0.207419E-001   0.207651E+000   0.207651E+000   0.207419E-001   0.865086E-003   0.207419E-001   0.207419E-001   0.865086E-003
      0.8100    0.864896E-003   0.207412E-001   0.207412E-001   0.864896E-003   0.207412E-001   0.207653E+000   0.207653E+000   0.207412E-001   0.207412E-001   0.207653E+000   0.207653E+000   0.207412E-001   0.864896E-003   0.207412E-001   0.207412E-001   0.864896E-003
      0.8200    0.864707E-003   0.207406E-001   0.207406E-001   0.864707E-003   0.207406E-001   0.207654E+000   0.207654E+000   0.207406E-001   0.207406E-001   0.207654E+000   0.207654E+000   0.207406E-001   0.864707E-003   0.207406E-001   0.207406E-001   0.864707E-003
      0.8300    0.864519E-003   0.207399E-001   0.207399E-001   0.864519E-003   0.207399E-001   0.207656E+000   0.207656E+000   0.207399E-001   0.207399E-001   0.207656E+000   0.207656E+000   0.207399E-001   0.864519E-003   0.207399E-001   0.207399E-001   0.864519E-003
      0.8400    0.864332E-003   0.207392E-001   0.207392E-001   0.864332E-003   0.207392E-001   0.207657E+000   0.207657E+000   0.207392E-001   0.207392E-001   0.207657E+000   0.207657E+000   0.207392E-001   0.864332E-003   0.207392E-001   0.207392E-001   0.864332E-003
      0.8500    0.864146E-003   0.207385E-001   0.207385E-001   0.864146E-003   0.207385E-001   0.207659E+000   0.207659E+000   0.207385E-001   0.207385E-001   0.207659E+000   0.207659E+000   0.207385E-001   0.864146E-003   0.207385E-001   0.207385E-001   0.864146E-003
      0.8600    0.863962E-003   0.207379E-001   0.207379E-001   0.863962E-003   0.207379E-001   0.207660E+000   0.207660E+000   0.207379E-001   0.207379E-001   0.207660E+000   0.207660E+000   0.207379E-001   0.863962E-003   0.207379E-001   0.207379E-001   0.863962E-003
      0.8700    0.863778E-003   0.207372E-001   0.207372E-001   0.863778E-003   0.207372E-001   0.207662E+000   0.207662E+000   0.207372E-001   0.207372E-001   0.207662E+000   0.207662E+000   0.207372E-001   0.863778E-003   0.207372E-001   0.207372E-001   0.863778E-003
      0.8800    0.863597E-003   0.207365E-001   0.207365E-001   0.863597E-003   0.207365E-001   0.207663E+000   0.207663E+000   0.207365E-001   0.207365E-001   0.207663E+000   0.207663E+000   0.207365E-001   0.863597E-003   0.207365E-001   0.207365E-001   0.863597E-003
      0.8900    0.863416E-003   0.207359E-001   0.207359E-001   0.863416E-003   0.207359E-001   0.207665E+000   0.207665E+000   0.207359E-001   0.207359E-001   0.207665E+000   0.207665E+000   0.207359E-001   0.863416E-003   0.207359E-001   0.207359E-001   0.863416E-003
      0.9000    0.863238E-003   0.207352E-001   0.207352E-001   0.863238E-003   0.207352E-001   0.207666E+000   0.207666E+000   0.207352E-001   0.207352E-001   0.207666E+000   0.207666E+000   0.207352E-001   0.863238E-003   0.207352E-001   0.207352E-001   0.863238E-003
      0.9100    0.863061E-003   0.207346E-001   0.207346E-001   0.863061E-003   0.207346E-001   0.207668E+000   0.207668E+000   0.207346E-001   0.207346E-001   0.207668E+000   0.207668E+000   0.207346E-001   0.863061E-003   0.207346E-001   0.207346E-001   0.863061E-003
      0.9200    0.862886E-003   0.207339E-001   0.207339E-001   0.862886E-003   0.207339E-001   0.207669E+000   0.207669E+000   0.207339E-001   0.207339E-001   0.207669E+000   0.207669E+000   0.207339E-001   0.862886E-003   0.207339E-001   0.207339E-001   0.862886E-003
      0.9300    0.862712E-003   0.207332E-001   0.207332E-001   0.862712E-003   0.207332E-001   0.207671E+000   0.207671E+000   0.207332E-001   0.207332E-001   0.207671E+000   0.207671E+000   0.207332E-001   0.862712E-003   0.207332E-001   0.207332E-001   0.862712E-003
      0.9400    0.862541E-003   0.207326E-001   0.207326E-001   0.862541E-003   0.207326E-001   0.207672E+000   0.207672E+000   0.207326E-001   0.207326E-001   0.207672E+000   0.207672E+000   0.207326E-001   0.862541E-003   0.207326E-001   0.207326E-001   0.862541E-003
      0.9500    0.862371E-003   0.207319E-001   0.207319E-001   0.862371E-003   0.207319E-001   0.207674E+000   0.207674E+000   0.207319E-001   0.207319E-001   0.207674E+000   0.207674E+000   0.207319E-001   0.862371E-003   0.207319E-001   0.207319E-001   0.862371E-003
      0.9600    0.862204E-003   0.207313E-001   0.207313E-001   0.862204E-003   0.207313E-001   0.207675E+000   0.207675E+000   0.207313E-001   0.207313E-001   0.207675E+000   0.207675E+000   0.207313E-001   0.862204E-003   0.207313E-001   0.207313E-001   0.862204E-003
      0.9700    0.862039E-003   0.207307E-001   0.207307E-001   0.862039E-003   0.207307E-001   0.207677E+000   0.207677E+000   0.207307E-001   0.207307E-001   0.207677E+000   0.207677E+000   0.207307E-001   0.862039E-003   0.207307E-001   0.207307E-001   0.862039E-003
      0.9800    0.861876E-003   0.207300E-001   0.207300E-001   0.861876E-003   0.207300E-001   0.207678E+000   0.207678E+000   0.207300E-001   0.207300E-001   0.207678E+000   0.207678E+000   0.207300E-001   0.861876E-003   0.207300E-001   0.207300E-001   0.861876E-003
      0.9900    0.861715E-003   0.207294E-001   0.207294E-001   0.861715E-003   0.207294E-001   0.207680E+000   0.207680E+000   0.207294E-001   0.207294E-001   0.207680E+000   0.207680E+000   0.207294E-001   0.861715E-003   0.207294E-001   0.207294E-001   0.861715E-003
      1.0000    0.861556E-003   0.207287E-001   0.207287E-001   0.861556E-003   0.207287E-001   0.207681E+000   0.207681E+000   0.207287E-001   0.207287E-001   0.207681E+000   0.207681E+000   0.207287E-001   0.861556E-003   0.207287E-001   0.207287E-001   0.861556E-003
