      0.5300    0.100000E-001  -0.100000E-001   0.825554E+002  -0.885947E+002  -0.603928E+001   0.499937E+000   0.500001E+000   0.999938E+000
      0.5400    0.100000E-001  -0.100000E-001   0.826963E+002  -0.883612E+002  -0.566488E+001   0.499936E+000   0.500001E+000   0.999937E+000
      0.5500    0.100000E-001  -0.100000E-001   0.828335E+002  -0.881312E+002  -0.529768E+001   0.499936E+000   0.500001E+000   0.999937E+000
      0.5600    0.100000E-001  -0.100000E-001   0.829672E+002  -0.879048E+002  -0.493760E+001   0.499935E+000   0.500001E+000   0.999937E+000
      0.5700    0.100000E-001  -0.100000E-001   0.830973E+002  -0.876819E+002  -0.458458E+001   0.499935E+000   0.500001E+000   0.999936E+000
      0.5800    0.100000E-001  -0.100000E-001   0.832241E+002  -0.874627E+002  -0.423855E+001   0.499935E+000   0.500001E+000   0.999936E+000
      0.5900    0.100000E-001  -0.100000E-001   0.833476E+002  -0.872470E+002  -0.389942E+001   0.499934E+000   0.500001E+000   0.999936E+000
      0.6000    0.100000E-001  -0.100000E-001   0.834678E+002  -0.870349E+002  -0.356713E+001   0.499934E+000   0.500001E+000   0.999936E+000
      0.6100    0.100000E-001  -0.100000E-001   0.835848E+002  -0.868264E+002  -0.324160E+001   0.499934E+000   0.500002E+000   0.999935E+000
      0.6200    0.100000E-001  -0.100000E-001   0.836987E+002  -0.866214E+002  -0.292274E+001   0.499933E+000   0.500002E+000   0.999935E+000
      0.6300    0.100000E-001  -0.100000E-001   0.838095E+002  -0.864200E+002  -0.261048E+001   0.499933E+000   0.500002E+000   0.999935E+000
      0.6400    0.100000E-001  -0.100000E-001   0.839173E+002  -0.862221E+002  -0.230473E+001   0.499933E+000   0.500002E+000   0.999935E+000
      0.6500    0.100000E-001  -0.100000E-001   0.840223E+002  -0.860277E+002  -0.200540E+001   0.499933E+000   0.500002E+000   0.999935E+000
      0.6600    0.100000E-001  -0.100000E-001   0.841244E+002  -0.858368E+002  -0.171240E+001   0.499933E+000   0.500002E+000   0.999935E+000
      0.6700    0.100000E-001  -0.100000E-001   0.842237E+002  -0.856494E+002  -0.142566E+001   0.499932E+000   0.500002E+000   0.999934E+000
      0.6800    0.100000E-001  -0.100000E-001   0.843203E+002  -0.854654E+002  -0.114508E+001   0.499932E+000   0.500002E+000   0.999934E+000
      0.6900    0.100000E-001  -0.100000E-001   0.844143E+002  -0.852848E+002  -0.870570E+000   0.499932E+000   0.500002E+000   0.999934E+000
      0.7000    0.100000E-001  -0.100000E-001   0.845056E+002  -0.851077E+002  -0.602045E+000   0.499932E+000   0.500002E+000   0.999934E+000
      0.7100    0.100000E-001  -0.100000E-001   0.845945E+002  -0.849339E+002  -0.339413E+000   0.499932E+000   0.500002E+000   0.999934E+000
      0.7200    0.100000E-001  -0.100000E-001   0.846809E+002  -0.847634E+002  -0.825844E-001   0.499932E+000   0.500002E+000   0.999934E+000
      0.7300    0.100000E-001  -0.100000E-001   0.847648E+002  -0.845963E+002   0.168530E+000   0.499932E+000   0.500003E+000   0.999934E+000
      0.7400    0.100000E-001  -0.100000E-001   0.848465E+002  -0.844325E+002   0.414020E+000   0.499932E+000   0.500003E+000   0.999934E+000
      0.7500    0.100000E-001  -0.100000E-001   0.849258E+002  -0.842718E+002   0.653976E+000   0.499932E+000   0.500003E+000   0.999934E+000
      0.7600    0.100000E-001  -0.100000E-001   0.850029E+002  -0.841145E+002   0.888487E+000   0.499931E+000   0.500003E+000   0.999934E+000
      0.7700    0.100000E-001  -0.100000E-001   0.850779E+002  -0.839602E+002   0.111764E+001   0.499931E+000   0.500003E+000   0.999934E+000
      0.7800    0.100000E-001  -0.100000E-001   0.851507E+002  -0.838092E+002   0.134153E+001   0.499931E+000   0.500003E+000   0.999934E+000
      0.7900    0.100000E-001  -0.100000E-001   0.852214E+002  -0.836612E+002   0.156024E+001   0.499931E+000   0.500003E+000   0.999935E+000
      0.8000    0.100000E-001  -0.100000E-001   0.852901E+002  -0.835163E+002   0.177386E+001   0.499931E+000   0.500003E+000   0.999935E+000
      0.8100    0.100000E-001  -0.100000E-001   0.853569E+002  -0.833744E+002   0.198247E+001   0.499931E+000   0.500003E+000   0.999935E+000
      0.8200    0.100000E-001  -0.100000E-001   0.854217E+002  -0.832356E+002   0.218617E+001   0.499931E+000   0.500003E+000   0.999935E+000
      0.8300    0.100000E-001  -0.100000E-001   0.854847E+002  -0.830996E+002   0.238503E+001   0.499932E+000   0.500004E+000   0.999935E+000
      0.8400    0.100000E-001  -0.100000E-001   0.855458E+002  -0.829666E+002   0.257914E+001   0.499932E+000   0.500004E+000   0.999935E+000
      0.8500    0.100000E-001  -0.100000E-001   0.856051E+002  -0.828365E+002   0.276859E+001   0.499932E+000   0.500004E+000   0.999935E+000
      0.8600    0.100000E-001  -0.100000E-001   0.856627E+002  -0.827092E+002   0.295346E+001   0.499932E+000   0.500004E+000   0.999936E+000
      0.8700    0.100000E-001  -0.100000E-001   0.857186E+002  -0.825848E+002   0.313383E+001   0.499932E+000   0.500004E+000   0.999936E+000
      0.8800    0.100000E-001  -0.100000E-001   0.857728E+002  -0.824630E+002   0.330979E+001   0.499932E+000   0.500004E+000   0.999936E+000
      0.8900    0.100000E-001  -0.100000E-001   0.858254E+002  -0.823440E+002   0.348140E+001   0.499932E+000   0.500004E+000   0.999936E+000
      0.9000    0.100000E-001  -0.100000E-001   0.858765E+002  -0.822277E+002   0.364876E+001   0.499932E+000   0.500004E+000   0.999936E+000
      0.9100    0.100000E-001  -0.100000E-001   0.859260E+002  -0.821140E+002   0.381193E+001   0.499932E+000   0.500004E+000   0.999937E+000
      0.9200    0.100000E-001  -0.100000E-001   0.859740E+002  -0.820030E+002   0.397101E+001   0.499932E+000   0.500005E+000   0.999937E+000
      0.9300    0.100000E-001  -0.100000E-001   0.860205E+002  -0.818944E+002   0.412605E+001   0.499932E+000   0.500005E+000   0.999937E+000
      0.9400    0.100000E-001  -0.100000E-001   0.860656E+002  -0.817884E+002   0.427714E+001   0.499933E+000   0.500005E+000   0.999937E+000
      0.9500    0.100000E-001  -0.100000E-001   0.861092E+002  -0.816849E+002   0.442435E+001   0.499933E+000   0.500005E+000   0.999938E+000
      0.9600    0.100000E-001  -0.100000E-001   0.861516E+002  -0.815838E+002   0.456775E+001   0.499933E+000   0.500005E+000   0.999938E+000
      0.9700    0.100000E-001  -0.100000E-001   0.861925E+002  -0.814851E+002   0.470741E+001   0.499933E+000   0.500005E+000   0.999938E+000
      0.9800    0.100000E-001  -0.100000E-001   0.862322E+002  -0.813888E+002   0.484341E+001   0.499933E+000   0.500005E+000   0.999938E+000
      0.9900    0.100000E-001  -0.100000E-001   0.862706E+002  -0.812948E+002   0.497581E+001   0.499933E+000   0.500005E+000   0.999939E+000
      1.0000    0.100000E-001   0.990000E+000   0.863077E+002  -0.337733E+002   0.525344E+002   0.499934E+000   0.500006E+000   0.999939E+000
      1.0100    0.100000E-001   0.990000E+000   0.863387E+002   0.250631E+003   0.336970E+003   0.499940E+000   0.500012E+000   0.999951E+000
      1.0200    0.100000E-001   0.990000E+000   0.863454E+002   0.533869E+003   0.620215E+003   0.499955E+000   0.500027E+000   0.999981E+000
      1.0300    0.100000E-001   0.990000E+000   0.863093E+002   0.815136E+003   0.901446E+003   0.499978E+000   0.500050E+000   0.100003E+001
      1.0400    0.100000E-001   0.990000E+000   0.862129E+002   0.109378E+004   0.117999E+004   0.500011E+000   0.500083E+000   0.100009E+001
